id,Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,Attr10,Attr11,Attr12,Attr13,Attr14,Attr15,Attr16,Attr17,Attr18,Attr19,Attr20,Attr21,Attr22,Attr23,Attr24,Attr25,Attr26,Attr27,Attr28,Attr29,Attr30,Attr31,Attr32,Attr33,Attr34,Attr35,Attr36,Attr37,Attr38,Attr39,Attr40,Attr41,Attr42,Attr43,Attr44,Attr45,Attr46,Attr47,Attr48,Attr49,Attr50,Attr51,Attr52,Attr53,Attr54,Attr55,Attr56,Attr57,Attr58,Attr59,Attr60,Attr61,Attr62,Attr63,Attr64,class
415,0.33836,0.7407,-0.26509,0.55441,-32.386,-0.41586,0.38725,0.35008,4.4084,0.2593,0.42185,0.65093,0.10025,0.38725,611.75,0.59665,1.3501,0.38725,0.087843,7.4079,NAN,0.40859,0.076754,0.38725,-0.041393,0.53066,11.808,-0.39556,3.5219,0.16756,0.095242,54.25,6.7282,5.404,0.40571,4.4084,1.7763,0.39462,0.09203,0.004395,0.053294,0.092684,27.092,19.684,3.7818,0.40401,8.1588,0.3539,0.080279,0.44529,0.59492,0.14863,0.38692,0.58883,-881.59,0.09203,1.3049,0.91248,0.52183,49.272,18.543,49.257,7.4101,6.578,0
416,0.03557,0.3897,0.21567,1.7405,-0.46349,0,0.046912,1.5661,1.4867,0.6103,0.070434,0.16108,0.057294,0.046912,1669.9,0.21857,2.5661,0.046912,0.031555,52.232,NAN,0.070294,0.023926,0.046912,0.55634,0.18947,2.9884,0.43737,3.7151,0.22648,0.039419,75.02,4.8653,3.636,0.069739,1.4867,3.1141,0.70476,0.046909,0.19809,0.11966,0.047282,110.29,58.055,0.16719,1.01,54.803,0.032028,0.021543,1.3007,0.29123,0.20554,1.2377,1.4292,1119,0.046909,0.058282,0.9685,0.15477,6.9881,6.2872,71.501,5.1048,3.015,0
417,0.007613,0.13315,0.20021,3.7104,50.356,-0.004558,0.012436,6.2894,1.0947,0.83742,0.012436,0.16837,0.14586,0.012436,715.37,0.51022,7.5104,0.012436,0.026701,22.35,2.0808,0.009348,0.016345,-0.001686,0.83742,0.474,0.2197,0.2758,5.1345,0.11302,0.026701,63.369,5.7599,0.070204,0.009348,0.47582,4.1421,0.89671,0.02007,2.7137,0.067505,0.02007,57.699,35.349,0.26693,3.3243,24.467,-0.046151,-0.099088,2.0584,0.073866,0.17361,1.1536,1.2353,27288,0.086521,0.009091,0.91348,0.070791,16.331,10.326,57.886,6.3055,0.64161,0
418,0.035087,0.63376,-0.13399,0.78858,-36.687,0,0.050233,0.57789,2.5233,0.36624,0.070809,0.079262,0.03517,0.050233,2606.6,0.14003,1.5779,0.050233,0.019908,14.669,1.0184,0.053962,0.013905,0.074505,0.30655,0.11613,2.6226,-0.26786,3.7012,0.20298,0.026453,94.296,3.8708,3.8708,0.070135,2.5233,NAN,0.36624,0.027795,0.20867,0.22845,0.021386,53.163,38.494,0.346,0.62857,15.088,0.015451,0.006124,0.78858,0.63376,0.25835,0.73215,0.73215,-673.34,0.027795,0.095802,0.98024,0,24.883,9.4819,91.675,3.9815,5.0442,0
419,0.4639,0.17935,0.34997,2.9514,47.583,0,0.4639,4.5758,2.0587,0.82065,0.47701,2.5866,0.23117,0.4639,137.55,2.6535,5.5758,0.4639,0.22534,32.804,1.1768,0,0.22534,0.70861,0.55211,2.6535,0,0.74355,3.6668,-0.032746,0.45068,53.665,6.8014,6.8014,0.006008,2.0587,NAN,0.82065,0.002918,1.4055,0.4979,0,49.156,16.352,2.5073,1.9198,55.362,-0.012007,-0.005833,2.9514,0.17935,0.14703,1.7436,1.7436,1624.8,0.40747,0.56528,0.60012,0,11.127,22.321,31.798,11.479,4.3738,0
420,0.12666,0.4197,0.12665,1.4146,-18.586,0.069787,0.1501,1.3827,1.1144,0.5803,0.1501,0.49141,0.13793,0.1501,630.14,0.57923,2.3827,0.1501,0.085163,40.883,1.2284,0.17319,0.071864,0.09692,0.5803,0.52338,1.095,0.22302,4.2766,0.23485,0.085163,70.494,5.1778,0.41264,0.17319,1.7657,2.0541,0.69455,0.098262,0.038868,0.051836,0.098262,87.026,46.143,0.64159,0.76833,45.561,0.08018,0.045493,1.0295,0.30545,0.19313,1.0218,1.223,2394.4,0.10267,0.21827,0.89733,0.19689,8.9278,7.9102,63.256,5.7702,3.1035,0
421,0.024614,0.1258,0.66592,6.2937,345.62,0.17304,0.03394,6.3412,1.1038,0.7977,0.03394,0.2698,0.082137,0.03394,796.9,0.45802,7.9494,0.03394,0.048384,36.882,0.88235,0.080379,0.035089,0.22214,0.7977,0.38389,1.2648,3.1972,4.6718,-0.52994,0.048384,72.252,5.0518,0.63896,0.080379,0.7427,NAN,0.7977,0.11458,4.0161,0.039745,0.11458,149.08,112.2,0.34725,5.7302,40.712,0.056702,0.080832,6.2937,0.1258,0.19795,3.8299,3.8299,31275,0.094066,0.030856,0.90593,0,9.8964,3.2532,65.455,5.5763,3.3679,0
422,0.19774,0.20233,0.27975,2.422,23.253,0.39137,0.19774,3.6769,1.1558,0.74395,0.19774,1.0052,0.19295,0.19774,284.99,1.2807,4.9424,0.19774,0.14724,56.009,1.3128,0.20507,0.14724,0.39137,0.74395,1.2807,1.7647,0.53436,4.1409,0.085457,0.14724,61.793,5.9068,1.0135,0.20507,1.3799,48.23,0.74955,0.15269,0.45818,0.024965,0.15269,105,48.989,0.95953,1.3745,64.732,0.14368,0.10698,2.3549,0.19672,0.1693,1.421,1.4317,3869.7,0.13477,0.2658,0.86523,0.007536,6.5169,7.4506,53.465,6.8269,2.5653,0
423,0.20173,0.049235,0.30028,7.0989,154.48,0.37887,0.25021,18.931,1.3718,0.93205,0.25021,5.082,0.38195,0.25021,51.515,7.0854,20.311,0.25021,0.27395,22.489,1.7143,0.24131,0.22087,0.47161,0.93205,6.1007,3.6245,0.46162,5.7842,-0.14915,0.27395,26.992,13.523,4.9012,0.24131,0.93719,NAN,0.93205,0.26421,3.7798,0.004762,0.26421,65.306,42.817,3.5848,5.9559,30.851,0.14267,0.15621,7.0989,0.049235,0.073951,1.4328,1.4328,182710,0.27104,0.21644,0.72896,0,16.23,8.5246,19.676,18.55,1.4041,0
424,0.044038,0.45891,0.03056,1.1331,-21.227,0,0.059322,1.1791,0.82291,0.54109,0.076547,0.25843,0.16978,0.059322,1198.9,0.30444,2.1791,0.059322,0.072089,31.138,0.99677,0.072245,0.053515,0.16214,0.47962,0.27114,4.1942,0.041303,4.1144,0.50688,0.089389,108.74,3.3567,1.679,0.05239,0.82291,0.828,0.77045,0.063665,0.18665,0.10022,0.087792,96.367,65.229,0.62732,0.82731,33.255,-0.008143,-0.009895,0.5668,0.22955,0.29791,0.73132,1.0413,397.67,0.063665,0.081387,0.93173,0.42388,11.722,5.5956,101.82,3.5849,1.1122,0
425,0.54826,0.22524,0.57807,3.8032,116.04,0,0.54826,3.4397,2.5646,0.77476,0.54826,2.6587,0.2141,0.54826,149.73,2.4378,4.4397,0.54826,0.21378,7.0529,1.6904,0,0.21378,0.64401,0.55256,2.4378,NAN,2.6799,3.6427,-0.14538,0.48018,46.174,7.9049,7.2373,0.022973,2.5646,NAN,0.77476,0.008958,2.9163,9.1786,0,26.029,18.976,11.063,3.5629,11.096,-0.000818,-0.000319,3.482,0.20622,0.1265,3.5917,3.5917,2539.2,0.36438,0.70766,0.64164,0,51.751,19.235,29.349,12.437,11.889,0
426,0.11693,0.3704,0.30809,2.0206,33.426,0.39809,0.1441,1.6766,1.0847,0.62101,0.1441,0.47734,0.11439,0.1441,684.32,0.53337,2.6998,0.1441,0.083435,31.546,1.1206,0.14745,0.067702,0.49962,0.62101,0.46001,0.92607,0.78991,4.5164,0.16965,0.083435,69.205,5.2742,0.39807,0.14745,1.7682,6.7236,0.68953,0.085373,0.30924,0.060612,0.085373,109.18,77.634,0.78334,1.5261,34.219,0.093986,0.054418,1.6468,0.30188,0.1896,1.5922,1.7679,10117,0.078118,0.18829,0.92188,0.11034,11.57,4.7015,63.799,5.7211,4.4281,0
427,0.20501,0.529,0.19602,1.5841,-1.0058,0,0.2512,0.89036,1.9705,0.471,0.26085,0.74849,0.13312,0.2512,736.1,0.49585,1.8904,0.2512,0.12748,0.82632,1.0958,0.25601,0.10404,0.5478,0.44274,0.40854,26.534,0.41853,3.8498,0.26847,0.13235,71.767,5.0859,3.2266,0.26357,1.9705,2.726,0.66439,0.13376,0.58491,0.066014,0.12992,62.116,61.29,45.958,1.5708,0.95392,0.2449,0.12429,1.005,0.33561,0.19662,1.0056,1.4185,1387.3,0.13376,0.43527,0.87515,0.41059,441.71,5.9553,62.167,5.8712,4.2071,0
428,0.34138,0.4399,0.52176,2.8102,50.63,0.53014,0.43425,1.2516,1.1483,0.55056,0.43425,1.5066,0.16135,0.43425,287.64,1.2689,2.2732,0.43425,0.12552,12.091,3.1961,0.45222,0.098677,0.55881,0.55056,1.0578,1.501,2.7459,4.3889,0.11647,0.12552,34.919,10.453,1.028,0.45222,3.4873,4.5849,0.70223,0.13071,0.13123,0.025101,0.13071,81.466,69.375,2.9789,2.4126,13.884,0.32826,0.094885,1.8413,0.28823,0.095669,2.8975,3.6957,12776,0.12916,0.62006,0.87084,0.27548,30.188,5.2613,30.409,12.003,18.207,0
429,0.079668,0.40994,0.081468,1.1987,-39.104,0,0.10261,1.4394,1.5916,0.59006,0.11974,0.2503,0.076255,0.10261,1232.9,0.29606,2.4394,0.10261,0.064469,53.097,1.07,0.10824,0.050055,0.21015,0.40218,0.2401,6.3171,0.16018,3.8053,0.25582,0.07325,98.675,3.699,3.699,0.075235,1.5916,NAN,0.59006,0.04727,0.037543,0.1076,0.068008,109.16,56.067,0.34409,0.63394,55.731,0.089484,0.056222,1.1987,0.40994,0.27034,1.1602,1.1602,520.34,0.04727,0.13502,0.93792,0,6.8742,6.51,94.011,3.8825,3.1294,0
430,0.010708,0.41259,-0.019117,0.94454,-99.546,-0.15656,0.015284,1.4237,0.83332,0.58742,0.045228,0.044337,0.044281,0.015284,4081.1,0.089437,2.4237,0.015284,0.018341,86.749,NAN,-0.023428,0.01285,0.015284,0.57651,0.078347,-0.7824,-0.028347,3.8786,0.46986,0.027238,148.07,2.4853,2.0765,-0.016455,0.83332,1.8796,0.65528,-0.019746,0.09535,-7.5906,-0.028114,128.22,41.472,0.054068,0.37001,84.377,-0.045045,-0.054054,0.78919,0.34472,0.40236,0.87103,0.97166,0.94454,-0.019746,0.018232,0.98305,0.11553,4.2075,8.8011,150.99,2.4173,1.2357,0
431,0.019737,0.99233,-0.11084,0.88829,-58.444,-0.53716,0.019737,0.00773,1.0777,0.007671,0.025199,0.01989,0.049115,0.019737,6842.8,0.053341,1.0077,0.019737,0.018314,19.009,NAN,0.010599,0.018314,0.019737,-0.36504,0.053341,1.9404,-0.93485,3.8444,0.89879,0.018718,340.46,1.0721,1.072,0.013906,1.0777,NAN,0.007671,0.012903,0.024236,0.7553,0.009835,290.38,271.37,0.35165,0.83173,19.257,-0.022596,-0.020967,0.88825,0.99228,0.93277,0.064696,0.064696,-774.66,0.012903,2.5729,0.98199,0,19.202,1.345,336.07,1.0861,9.0894,0
432,0.19007,0.095509,0.16282,4.4021,53.909,-0.016308,0.19007,9.4702,1.3538,0.90449,0.19007,3.9713,0.14905,0.19007,172.76,2.1127,10.47,0.19007,0.14039,2.475,1.2702,0,0.14039,0.27093,0.73983,2.1127,NAN,0.20628,3.9283,-0.048187,0.31525,17.538,20.812,10.429,0.14248,1.3538,NAN,0.90449,0.10524,3.4891,0.27167,0,11.78,9.3051,20.705,4.2103,3.364,-0.011719,-0.008656,2.2059,0.047859,0.04805,1.1459,1.1459,1380.4,0.26428,0.21013,0.73831,0,147.48,39.226,12.903,28.287,1.7152,0
433,0.35739,0.15773,0.26813,2.6999,3.8138,0.72038,0.4353,4.3405,1.5214,0.68464,0.4353,2.7598,0.41627,0.4353,120.4,3.0315,6.3399,0.4353,0.37896,14.059,1.2231,0.43339,0.31113,0.89226,0.68464,2.5376,5.7402,0.467,5.3752,0.13544,0.37896,76.254,4.7867,2.7476,0.43339,1.2035,NAN,0.68464,0.37729,1.3852,0.010888,0.37729,65.892,51.833,8.0773,2.4194,21.39,0.39053,0.33998,2.6999,0.15773,0.20891,1.1924,1.1924,63617,0.34272,0.52201,0.65728,0,25.961,7.0419,50.12,7.2825,2.0007,0
434,0.087091,0.50497,-0.1293,0.52953,-124.9,0.087091,0.10888,0.96395,1.2121,0.48676,0.10888,0.39617,0.21114,0.10888,1136.6,0.32113,1.9803,0.10888,0.14177,25.439,NAN,0.11214,0.1134,0.10888,0.48676,0.27797,1.7698,-0.15133,4.1078,0.64973,0.14177,158.32,2.3054,0.22207,0.11214,0.79327,0.39981,0.71689,0.14601,0.089098,0.10037,0.14601,57.529,32.09,1.6271,0.33478,30.834,0.058859,0.076639,0.28821,0.27484,0.43376,0.56967,0.83899,-1657.5,0.17499,0.17892,0.82501,0.47278,14.348,11.374,130.62,2.7944,0.89881,0
435,0.060213,0.16345,0.52275,4.1983,72.236,0.20172,0.075266,5.0308,1.0576,0.82228,0.075266,0.46049,0.07802,0.075266,593.01,0.61551,6.1181,0.075266,0.05837,29.093,0.90461,0.069827,0.046696,0.25226,0.82228,0.52341,0.57271,1.6659,4.7191,-0.024474,0.05837,48.931,7.4596,0.42721,0.069827,1.3355,NAN,0.82228,0.054152,2.2968,0.056467,0.054152,87.973,58.88,0.58585,3.5695,30.768,0.04449,0.034502,4.1983,0.16345,0.13406,2.6204,2.6204,27380,0.054445,0.073227,0.94555,0,12.546,6.1991,46.267,7.8891,4.1092,0
436,-0.38175,0.86261,0.15603,1.2756,-35.054,0,-0.38175,0.15928,3.4187,0.13739,-0.38175,-0.67439,-0.11104,-0.38175,-829.41,-0.44007,1.1593,-0.38175,-0.11167,40.908,0.88233,0,-0.11167,-0.39606,0.043999,-0.44007,NAN,0.5615,3.3307,0.24172,-0.22278,73.222,4.9849,3.2713,0.060958,3.4187,1.1431,0.43392,0.017831,0.14783,13.415,0,68.162,27.254,-0.99634,0.59878,49.561,-0.002143,-0.000627,0.83713,0.56608,0.20061,0.49442,1.5615,334.14,0.17459,-2.7785,0.82541,2.1582,8.9224,13.392,60.438,6.0393,12.302,0
437,0.035038,0.77555,0.29365,1.7366,-17.941,0,0.035038,0.28941,1.3987,0.22445,0.035038,0.087887,0.033511,0.035038,6039.4,0.060436,1.2894,0.035038,0.025051,91.402,0.94526,0,0.025051,0.060029,0.19289,0.060436,NAN,0.9544,4.3651,0.53744,0.054369,120.53,3.0283,1.5567,0.006918,1.3987,7.8174,0.26821,0.004946,0.067284,2.1847,0,173.67,82.268,0.10004,0.85803,105.89,-0.011833,-0.00846,0.89269,0.39867,0.33021,0.7295,0.87172,6806.9,0.13681,0.15611,0.86201,0.19496,3.9934,4.4367,104.04,3.5083,4.5459,0
438,0.11027,0.95497,-0.023001,0.8972,-31.074,0.06672,0.12967,0.019451,1.169,0.018575,0.12967,0.57957,0.26729,0.12967,1979.8,0.18436,1.0472,0.12967,0.19687,5.628,1.6126,0.078279,0.16741,0.086127,0.018575,0.16404,1.3892,-0.028778,4.9906,1.3479,0.19687,144.93,2.5184,0.08197,0.078279,0.76173,0.26064,0.7498,0.11884,0.35143,0.25185,0.11884,67.666,62.038,10.857,0.85181,6.5789,0.031893,0.04842,0.21021,0.22374,0.39707,0.023241,0.93812,-2250.9,0.14454,5.9362,0.85546,39.365,64.855,5.8835,123.98,2.9439,0.82412,0
439,0.10943,0.73961,0.007936,1.0183,-38.843,0.208,0.13033,0.33002,1.1437,0.24409,0.13033,0.29974,0.16551,0.13033,1707.4,0.21377,1.3521,0.13033,0.13643,35.376,1.6076,0.11931,0.11455,0.23178,0.24409,0.18551,1.4285,0.01424,5.0238,0.69552,0.13643,190.01,1.921,0.16132,0.11931,0.98557,1.1487,0.54891,0.1249,0.17861,0.16531,0.1249,139.49,104.11,1.1819,0.80531,40.461,0.091532,0.095816,0.5986,0.43479,0.52057,0.43801,0.98499,838.35,0.12568,0.4483,0.87432,1.2488,10.318,3.5058,166.13,2.1971,1.7142,0
440,0.2999,0.21015,0.39128,3.359,118.32,0,0.35131,3.7586,1.4804,0.78985,0.3539,2.1181,0.25917,0.35131,199.91,1.8258,4.7586,0.35131,0.2373,3.156,1.1327,0.34725,0.20257,0.26859,0.47023,1.5811,134.55,0.88354,3.626,-0.076233,0.23894,51.667,7.0645,5.5759,0.30868,1.4804,NAN,0.78985,0.20851,1.9716,0.018452,0.23456,56.74,53.584,23.428,3.2819,3.9874,0.31488,0.21269,2.6512,0.16586,0.14155,1.7836,1.7836,1653.9,0.20851,0.37969,0.77134,0,115.65,6.8118,40.894,8.9256,3.3429,0
441,-0.035068,0.75697,-0.34174,0.54854,-140.06,-0.093025,-0.034232,0.31215,0.99185,0.23629,-0.034232,-0.045223,0.035501,-0.034232,5410.7,0.067459,1.3211,-0.034232,-0.023799,45.199,1.036,-0.006842,-0.02438,-0.098776,0.23629,0.066355,-0.047181,-0.5844,5.0126,0.50858,-0.023799,190.52,1.9158,-0.009039,-0.006842,1.4494,NAN,0.23629,-0.004757,0.048346,0.31721,-0.004757,96.08,50.881,-0.19688,0.31323,44.831,-0.092138,-0.064058,0.54854,0.75697,0.52198,0.40406,0.40406,-35177,-0.008221,-0.14841,1.0082,0,8.0754,7.1736,192.09,1.9002,2.4597,0
442,-0.050878,1.1526,-0.35831,0.4491,-215.19,-0.050878,-0.050878,-0.13582,0.93732,-0.15654,-0.050878,-0.078224,-0.042078,-0.050878,-10847,-0.03365,0.86762,-0.050878,-0.055199,87.785,NAN,-0.066124,-0.055199,-0.050878,-0.15654,-0.03365,-0.67243,-0.50616,4.1164,1.2308,-0.055199,241.42,1.5119,-0.057371,-0.066124,0.99761,0.14024,0.34561,-0.07174,0.028697,-0.70133,-0.07174,108.28,20.496,-0.22951,0.10827,82.283,-0.078218,-0.084861,0.25344,0.65042,0.66142,-0.22114,0.48823,-4684,-0.066876,0.32501,1.0669,-3.2078,4.1579,17.808,257.56,1.4171,1.3021,0
443,0.093378,0.45792,-0.15543,0.39535,-480.75,0.093378,0.093378,1.1692,1.5472,0.5354,0.093378,0.36327,0.51789,0.093378,1306.1,0.27945,2.1838,0.093378,0.37791,15.492,NAN,0.10047,0.37791,0.093378,0.5354,0.27945,6.291,-0.17301,4.5846,1.8372,0.37791,587.5,0.62128,0.2194,0.10047,0.26266,0.45371,0.73627,0.4066,0.019974,0.11147,0.4066,142.53,127.04,8.9038,0.35455,23.969,0.065878,0.26661,0.22193,0.25705,1.6096,0.59597,0.81956,-5972.6,0.35368,0.17441,0.64632,0.37518,23.561,2.8731,379.71,0.96125,0.27504,0
444,0.067473,0.29618,0.027164,1.0917,-20.342,0,0.090256,2.3763,1.7559,0.70382,0.15563,0.30473,0.11718,0.090256,525.43,0.69467,3.3763,0.090256,0.051402,22.769,NAN,0.15159,0.038427,0.090256,0.6756,0.61775,2.319,0.040145,3.7563,0.15261,0.088133,65.861,5.542,5.542,0.11444,1.7559,NAN,0.70382,0.065176,0.10828,0.036964,0.086336,60.548,37.779,0.616,0.72189,24.357,0.036102,0.020561,1.0917,0.29618,0.18044,1.0401,1.0401,155,0.065176,0.095867,0.95002,0,16.03,9.6615,61.568,5.9284,2.5949,0
445,0.25235,0.57216,-0.26999,0.52812,-60.25,0.47735,0.33105,0.64885,1.1567,0.37125,0.33105,0.5786,0.17066,0.33105,466.19,0.78294,1.7478,0.33105,0.12612,12.5,1.9592,0.37918,0.096141,0.61495,0.37125,0.64539,1.6709,-0.3869,4.437,0.21677,0.12612,92.027,3.9662,0.66272,0.37918,2.6876,NAN,0.37125,0.14446,0.006122,0.037918,0.14446,41.531,29.031,2.8072,0.371,14.459,0.26227,0.099917,0.52812,0.57216,0.25213,0.532,0.532,-7384.7,0.13545,0.67975,0.86455,0,29.199,12.573,79.562,4.5876,3.7614,0
446,0.27811,0.28355,0.17139,1.6786,-26.816,0,0.34475,2.5267,1.688,0.71645,0.34717,1.3649,0.38898,0.34475,157.63,2.3156,3.5267,0.34475,0.20424,19.536,1.2034,0.33262,0.16476,0.42877,0.62258,2.0805,137.63,0.29755,3.8726,0.16798,0.20567,65.907,5.5381,4.9332,0.28916,1.688,41.464,0.7245,0.17131,0.64146,0.014667,0.19705,56.644,37.108,3.0783,1.3209,23.574,0.020793,0.012318,1.4952,0.25258,0.18057,1.2438,1.2577,1278.1,0.17131,0.38818,0.80276,0.011231,18.684,9.836,54.617,6.6829,2.9303,0
447,0.20663,0.5329,0.20077,1.5611,1.7164,0.31816,0.26138,0.85919,1.1228,0.45786,0.26138,0.73049,0.12649,0.26138,619.43,0.58925,1.8765,0.26138,0.10529,27.256,1.2338,0.28928,0.083234,0.40944,0.45786,0.48651,1.3084,0.45483,4.0457,0.20008,0.10529,59.072,6.1789,0.54285,0.28928,2.5167,2.1316,0.63294,0.11653,0.11545,0.051241,0.11653,76.055,48.799,1.1146,1.043,30.604,0.23665,0.095329,1.0482,0.35782,0.16184,1.0373,1.4339,2230.7,0.10939,0.45129,0.89061,0.38239,13.391,7.4797,52.61,6.9379,5.6239,0
448,0.076856,0.68945,0.27926,1.6657,35.656,-0.013289,0.11665,0.45043,2.0464,0.31055,0.14039,0.27807,0.076413,0.11665,1609.3,0.22681,1.4504,0.11665,0.057003,19.437,NAN,0.13757,0.037556,0.11665,0.24021,0.16909,5.7951,0.92285,3.8603,0.31655,0.068602,83.462,4.3732,2.661,0.21184,2.0464,2.1849,0.58049,0.10351,0.081423,0.12963,0.067222,118.54,99.102,0.70523,1.4059,21.682,0.097844,0.047812,1.0135,0.41951,0.22866,1.0262,1.9183,2024.7,0.10351,0.24749,0.94347,0.86925,18.778,3.6831,74.823,4.8782,6.7627,0
449,0.076111,0.53508,0.20375,1.4155,12.295,0,0.076111,0.86889,1.4567,0.46492,0.11469,0.15522,0.10622,0.076111,1262.3,0.28916,1.8689,0.076111,0.05225,38.686,NAN,0.079728,0.05225,0.076111,0.34478,0.28916,2.0668,0.66602,3.7081,0.17201,0.052271,127,2.874,2.6337,0.047419,1.4567,38.432,0.47897,0.032553,0.58823,0.11264,0.054734,101.64,62.959,0.49297,1.1007,39.988,0.001114,0.000765,1.2972,0.49034,0.34794,1.5198,1.5657,1040.5,0.032553,0.16371,0.95047,0.030205,9.4349,5.7975,122.86,2.9707,4.7616,0
450,0.13835,0.63565,0.33475,2.0364,6.5061,0,0.17042,0.60088,2.4231,0.38195,0.20131,0.52764,0.097146,0.17042,985.63,0.37032,1.5732,0.17042,0.07033,42.276,1.3297,0.16196,0.057096,0.22342,0.34088,0.31987,5.243,0.97802,4.2316,0.257,0.080601,51.944,7.0267,3.5703,0.15361,2.4231,1.2411,0.68576,0.063393,0.084077,0.093365,0.066842,94.985,52.709,0.49295,1.1675,45.138,0.096987,0.040026,1.0347,0.32298,0.14231,1.1159,2.0035,5705.7,0.063393,0.36222,0.93111,0.79542,8.6337,6.9248,48.651,7.5023,7.0795,0
451,0.11192,0.33712,0.37138,2.4332,124.17,0,0.11192,1.9663,1.5048,0.66288,0.13157,0.43193,0.27681,0.11192,295.41,1.2356,2.9663,0.11192,0.074379,30.583,0.98408,0,0.074379,0.25406,0.61804,1.2356,0,1.0051,3.8842,0.18012,0.16833,93.122,3.9196,3.0127,0.007184,1.5048,6.4673,0.74088,0.004774,0.25518,0.03689,0,136.9,106.32,0.8877,1.9467,45.311,-0.30461,-0.20243,1.8703,0.25912,0.25513,1.794,2.0051,2844.8,0.32505,0.16884,0.69901,0.11766,11.935,3.4332,62.853,5.8072,4.0724,0
452,0.055677,0.6419,-0.044552,0.87523,-101.38,0.041513,0.055677,0.51483,1.0452,0.33047,0.055677,0.15592,0.22984,0.055677,1396.5,0.26136,1.5579,0.055677,0.076276,57.744,0.95693,0.029095,0.076276,0.041513,0.33047,0.26136,0.41663,-0.064807,5.1386,0.75284,0.076276,186.64,1.9557,0.045326,0.029095,0.82889,0.69189,0.61528,0.039859,0.27287,0.14947,0.039859,107.56,49.814,0.48214,0.55185,60.356,-0.082996,-0.1137,0.48689,0.35709,0.51134,0.48071,0.895,-6130,0.043288,0.16848,0.95671,0.86183,6.321,7.3273,178.56,2.0441,1.0618,0
453,0.065576,0.83416,0.12454,1.1493,-13.017,0.14028,0.081362,0.18974,1.022,0.15827,0.081362,0.097538,0.019574,0.081362,3445.4,0.10594,1.1988,0.081362,0.018021,9.8336,1.0355,0.10295,0.014525,0.17374,0.15827,0.087014,0.23306,3.0156,4.2911,0.1401,0.018021,68.923,5.2958,0.12342,0.10295,4.5323,NAN,0.15827,0.022804,0.4364,0.2494,0.022804,48.078,38.244,0.53913,1.0035,10.05,0.095946,0.021252,1.1493,0.83416,0.18883,3.8323,3.8323,2434.5,0.021538,0.41432,0.97846,0,37.118,9.544,67.439,5.4123,109.32,0
454,0.29407,0.51577,0.41821,1.8606,-50.229,0,0.29407,0.93884,3.8838,0.48423,0.31677,0.60517,0.23529,0.29407,206.01,1.7717,1.9388,0.29407,0.075718,61.372,1.1808,0,0.075718,0.5228,0.29459,1.7717,0,4.3629,3.9124,0.13085,0.16966,69.785,5.2304,4.9278,0.021375,3.8838,8.5017,0.51376,0.005504,0.084153,0.027741,0,81.129,19.757,0.45032,0.51676,93.782,-0.61974,-0.15957,1.753,0.48593,0.19119,5.0516,5.3597,3418.2,0.34558,0.6073,0.6658,0.060998,5.9473,18.475,45.668,7.9924,40.517,0
455,0.2371,0.29842,0.54358,2.8215,37.357,0,0.2371,2.351,1.8693,0.70158,0.2371,0.79452,0.13683,0.2371,425.85,0.85711,3.351,0.2371,0.12684,71.717,1.1029,0.2353,0.12684,0.45441,0.70156,0.85711,55072,3.4404,3.5734,0.022364,0.12684,64.916,5.6226,5.6226,0.1914,1.8693,NAN,0.70158,0.10239,0.87372,0.039166,0.12588,113.5,41.782,0.64555,1.5908,79.897,0.21662,0.11588,2.8215,0.29842,0.17785,4.4404,4.4404,2035.6,0.10239,0.33795,0.87797,0,5.0895,8.7358,58.269,6.264,11.831,0
456,0.35312,0.32002,0.32457,3.2529,44.372,0,0.43621,2.1248,2.3777,0.67998,0.44003,3.0278,0.20557,0.43621,238.98,1.5273,3.1248,0.43621,0.18346,12.787,NAN,0.43995,0.14851,0.43621,0.35312,1.2677,115.29,0.61081,4.0117,0.088564,0.18346,26.859,13.59,6.1177,0.41992,2.3777,11.115,0.71465,0.17661,0.80431,0.021659,0.18503,54.151,41.364,4.2391,2.6747,15.53,0.38738,0.16292,1.4644,0.14407,0.073586,1.2797,1.3449,3334.4,0.17661,0.51931,0.81842,0.050985,28.544,8.8241,22.116,16.504,4.4747,0
457,0.019489,0.095677,0.47633,5.9786,28.682,0.29851,0.026239,9.4129,1.0084,0.9006,0.026239,0.27424,0.02543,0.026239,667.51,0.54681,10.452,0.026239,0.012754,55.155,0.90022,0.028242,0.009473,0.37558,0.9006,0.47626,0.13843,1.113,3.8391,-0.032125,0.012754,17.118,21.323,0.29518,0.028242,2.0729,NAN,0.9006,0.013728,1.743,0.057908,0.013728,71.898,16.743,0.062692,2.7294,55.62,0.002164,0.001052,5.9786,0.095677,0.046898,2.1043,2.1043,3288.8,0.00836,0.02164,0.99164,0,6.6178,21.8,16.975,21.502,4.8068,0
